,Id,PID,MS SubClass,MS Zoning,Lot Area,Street,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice,Best Condition,Total Sqft,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Exter Cond_Ex,Exter Cond_Fa,Exter Cond_Gd,Exter Cond_Po,Exter Cond_TA,Lot Shape_IR1,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Sale Type_COD,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD 
499,812,906226110,90,RL,7018,Pave,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,TA,Y,SBrkr,1535,0,0,1535,0.0,0.0,2,0,4,2,TA,8,Typ,0,Attchd,1979.0,Unf,2.0,400.0,Y,0,0,0,0,0,0,0,6,2009,118858,1,1535.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
500,1202,534251280,60,RL,9130,Pave,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,2Story,6,8,1966,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,252.0,TA,CBlock,TA,TA,No,GLQ,400.0,Rec,64.0,336.0,800.0,GasA,Gd,Y,SBrkr,800,832,0,1632,0.0,1.0,1,1,4,1,Gd,7,Typ,0,Attchd,1966.0,Unf,2.0,484.0,Y,0,40,0,0,0,0,0,7,2008,173000,1,2432.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
501,666,535383120,30,RL,10800,Pave,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Story,3,5,1890,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,630.0,630.0,GasA,TA,Y,FuseA,725,0,0,725,0.0,0.0,1,1,1,1,TA,4,Typ,0,Detchd,1959.0,Unf,1.0,320.0,Y,0,30,0,0,0,0,0,11,2009,78500,1,1355.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
502,1751,528240020,60,RL,8244,Pave,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,840.0,840.0,GasA,Ex,Y,SBrkr,840,880,0,1720,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Attchd,2004.0,Fin,2.0,440.0,Y,100,48,0,0,0,0,0,5,2007,183500,1,2560.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
503,705,902135020,20,RM,6000,Pave,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,1Story,4,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,Fa,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,936.0,936.0,GasA,TA,N,SBrkr,936,0,0,936,0.0,0.0,1,0,2,1,TA,4,Min2,0,Detchd,1974.0,Unf,2.0,576.0,Y,0,32,112,0,0,0,0,2,2009,93000,0,1872.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
504,1744,528228375,120,RL,3621,Pave,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,72.0,Gd,PConc,Gd,TA,Gd,GLQ,1084.0,Unf,0.0,322.0,1406.0,GasA,Ex,Y,SBrkr,1589,0,0,1589,1.0,0.0,2,0,2,1,Gd,7,Typ,1,Attchd,2003.0,Fin,3.0,630.0,Y,143,20,0,0,0,0,0,11,2007,226500,1,2995.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
505,357,527163040,60,RL,7837,Pave,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,2Story,6,7,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,799.0,799.0,GasA,Gd,Y,SBrkr,799,772,0,1571,0.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,1993.0,RFn,2.0,380.0,Y,0,40,0,0,0,0,0,5,2009,178000,1,2370.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
506,2133,907192120,20,RL,10665,Pave,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,Gd,PConc,Gd,TA,Av,GLQ,1013.0,Unf,0.0,440.0,1453.0,GasA,Ex,Y,SBrkr,1479,0,0,1479,1.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,2003.0,RFn,2.0,558.0,Y,144,29,0,0,0,0,0,6,2007,226000,1,2932.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
507,989,924100060,60,RL,10457,Pave,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,2Story,5,7,1969,1969,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,CBlock,TA,TA,Gd,BLQ,496.0,LwQ,288.0,0.0,784.0,GasA,Ex,Y,SBrkr,784,848,0,1632,0.0,0.0,1,1,4,1,TA,7,Typ,1,Attchd,1969.0,RFn,2.0,898.0,Y,0,173,368,0,0,0,0,4,2009,173000,1,2416.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
508,562,532378120,20,RL,8281,Pave,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Story,5,5,1965,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,TA,No,Rec,553.0,BLQ,311.0,0.0,864.0,GasA,Gd,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,TA,5,Typ,1,Detchd,1965.0,Unf,1.0,360.0,Y,0,0,236,0,0,0,0,12,2009,62383,1,1728.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
509,1054,528104080,60,RL,14948,Pave,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,2Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,268.0,Ex,PConc,Ex,TA,Av,GLQ,1330.0,Unf,0.0,122.0,1452.0,GasA,Ex,Y,SBrkr,1476,1237,0,2713,1.0,0.0,2,1,3,1,Ex,11,Typ,1,Attchd,2008.0,Fin,3.0,858.0,Y,126,66,0,0,0,0,0,11,2008,446261,1,4165.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
510,2850,909250070,70,RL,7000,Pave,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,2Story,7,8,1926,1997,Gable,CompShg,Wd Sdng,Stucco,None,0.0,TA,BrkTil,TA,TA,No,ALQ,424.0,Unf,0.0,200.0,624.0,GasA,Ex,Y,SBrkr,743,736,0,1479,1.0,0.0,1,0,3,1,Gd,6,Typ,2,Detchd,1926.0,Unf,1.0,312.0,Y,530,0,56,0,0,0,0,5,2006,160000,1,2103.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
511,1082,528228405,120,RM,3940,Pave,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,24.0,Gd,PConc,Gd,TA,No,GLQ,1087.0,Unf,0.0,306.0,1393.0,GasA,Ex,Y,SBrkr,1576,0,0,1576,1.0,0.0,2,0,2,1,Gd,7,Typ,1,Attchd,2004.0,RFn,3.0,668.0,Y,143,20,0,0,0,0,0,5,2008,219990,1,2969.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
512,1440,907187080,20,RL,9382,Pave,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,125.0,Gd,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1468.0,1468.0,GasA,Ex,Y,SBrkr,1479,0,0,1479,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,1999.0,RFn,2.0,577.0,Y,120,25,0,0,0,0,0,7,2008,191000,1,2947.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
513,2006,903201090,40,RL,6854,Pave,Bnk,AllPub,Inside,Mod,BrkSide,Norm,Norm,1Story,5,7,1925,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,PConc,TA,TA,No,LwQ,317.0,Rec,227.0,212.0,756.0,GasA,TA,N,FuseA,916,144,0,1060,1.0,0.0,1,0,1,1,TA,6,Mod,1,Detchd,1969.0,Unf,1.0,308.0,Y,0,65,0,0,150,0,0,8,2007,136500,1,1816.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
514,2082,905475520,30,RL,11515,Pave,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Story,4,5,1958,1994,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,TA,N,SBrkr,943,0,0,943,0.0,0.0,1,0,3,1,Gd,5,Min2,0,Detchd,1958.0,Unf,1.0,308.0,N,0,0,60,0,0,0,0,8,2007,80000,1,943.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
515,2344,527302080,50,RL,13837,Pave,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1.5Fin,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,178.0,Gd,PConc,Gd,Gd,No,GLQ,1002.0,LwQ,202.0,0.0,1204.0,GasA,Gd,Y,SBrkr,1377,806,0,2183,0.0,0.0,2,1,4,1,Gd,9,Typ,0,Attchd,1988.0,Unf,3.0,786.0,Y,0,0,0,0,0,0,0,2,2006,229000,1,3387.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
516,248,906223090,60,RL,9938,Pave,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,2Story,7,5,1993,1994,Gable,CompShg,MetalSd,MetalSd,BrkFace,246.0,Gd,PConc,Gd,TA,No,GLQ,750.0,Unf,0.0,300.0,1050.0,GasA,Ex,Y,SBrkr,1062,887,0,1949,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Attchd,1993.0,Fin,2.0,574.0,Y,156,90,0,0,0,0,0,6,2010,236000,1,2999.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
517,2276,921128030,20,RL,12633,Pave,HLS,AllPub,Inside,Gtl,Timber,PosA,PosA,1Story,10,5,2006,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,242.0,Ex,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1824.0,1824.0,GasA,Ex,Y,SBrkr,1824,0,0,1824,0.0,0.0,2,0,3,1,Ex,8,Typ,1,Attchd,2006.0,Fin,3.0,932.0,Y,160,36,0,0,108,0,0,9,2007,392000,1,3648.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
518,755,903451090,70,RM,6876,Pave,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2Story,6,5,1927,1950,Gable,CompShg,Plywood,Plywood,None,0.0,TA,CBlock,TA,Fa,No,BLQ,522.0,Unf,0.0,198.0,720.0,GasA,Fa,Y,SBrkr,1146,784,0,1930,1.0,0.0,2,0,4,1,TA,8,Typ,0,Attchd,1927.0,Unf,1.0,316.0,Y,0,0,213,0,0,0,0,8,2009,149000,1,2650.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
519,1178,533236090,160,FV,3951,Pave,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,2Story,10,5,1998,1999,Gable,CompShg,BrkFace,MetalSd,None,0.0,Ex,PConc,Gd,TA,Mn,BLQ,128.0,GLQ,842.0,0.0,970.0,GasA,Ex,Y,SBrkr,1469,924,0,2393,1.0,0.0,2,1,2,1,Ex,7,Typ,1,Attchd,1998.0,Fin,2.0,846.0,Y,0,90,0,0,94,0,0,2,2008,345000,1,3363.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
520,2636,902100110,70,RM,9856,Pave,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2Story,5,8,1900,2005,Hip,CompShg,CemntBd,CmentBd,None,0.0,Gd,PConc,Fa,TA,No,Unf,0.0,Unf,0.0,716.0,716.0,GasA,Ex,Y,FuseA,1007,1007,0,2014,0.0,0.0,2,0,5,1,TA,8,Typ,0,Detchd,1900.0,Unf,2.0,624.0,Y,0,72,167,0,0,0,0,6,2006,169000,1,2730.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
521,2077,905377050,20,RL,17808,Pave,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Story,4,5,1946,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,484.0,484.0,GasA,TA,N,SBrkr,1242,0,0,1242,0.0,0.0,1,0,2,1,TA,4,Mod,0,Attchd,1946.0,Unf,1.0,336.0,N,0,0,0,0,0,0,0,7,2007,109900,1,1726.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
522,2930,924151050,60,RL,9627,Pave,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,2Story,7,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,94.0,TA,PConc,Gd,TA,Av,LwQ,758.0,Unf,0.0,238.0,996.0,GasA,Ex,Y,SBrkr,996,1004,0,2000,0.0,0.0,2,1,3,1,TA,9,Typ,1,Attchd,1993.0,Fin,3.0,650.0,Y,190,48,0,0,0,0,0,11,2006,188000,1,2996.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
523,737,903227090,50,RM,6000,Pave,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1.5Fin,6,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,Ex,Y,FuseF,825,587,0,1412,0.0,0.0,1,0,4,1,TA,6,Typ,1,Detchd,1939.0,Unf,1.0,280.0,Y,45,0,0,0,0,0,0,5,2009,132500,1,2192.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
524,837,907126050,20,RL,9757,Pave,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,TA,TA,No,ALQ,755.0,Unf,0.0,235.0,990.0,GasA,Ex,Y,SBrkr,990,0,0,990,1.0,0.0,1,0,3,1,TA,5,Typ,0,Attchd,1995.0,RFn,1.0,440.0,Y,66,0,0,0,92,0,0,10,2009,143000,1,1980.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
525,2086,905478140,20,RL,9280,Pave,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Story,5,6,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,Fa,TA,No,ALQ,557.0,Unf,0.0,785.0,1342.0,GasA,Ex,Y,SBrkr,1342,0,0,1342,1.0,0.0,1,0,4,1,TA,7,Typ,0,Detchd,1951.0,Unf,1.0,256.0,Y,0,0,0,0,0,0,0,4,2007,125000,1,2684.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
526,2385,528114010,20,RL,14780,Pave,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Story,9,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,568.0,Ex,PConc,Ex,TA,Gd,GLQ,1505.0,Unf,0.0,363.0,1868.0,GasA,Ex,Y,SBrkr,1868,0,0,1868,1.0,0.0,2,0,2,1,Ex,7,Typ,1,Attchd,2005.0,Fin,3.0,1085.0,Y,354,56,0,0,156,0,0,6,2006,415000,1,3736.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
527,189,902402130,70,RM,7740,Pave,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2Story,4,7,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,622.0,622.0,GasA,Gd,Y,SBrkr,741,622,0,1363,0.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,1966.0,Unf,2.0,528.0,Y,0,0,0,0,168,0,0,6,2010,125500,1,1985.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
528,635,535175030,20,RL,9600,Pave,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Story,6,6,1958,1988,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,183.0,TA,CBlock,TA,TA,No,Rec,620.0,LwQ,620.0,0.0,1240.0,GasA,Gd,Y,SBrkr,1632,0,0,1632,1.0,0.0,2,0,3,1,TA,6,Min1,1,Attchd,1958.0,RFn,1.0,338.0,Y,289,0,0,0,0,0,0,4,2009,139000,1,2872.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
529,432,528110010,60,RL,13478,Pave,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,2Story,10,5,2008,2008,Gable,CompShg,CemntBd,CmentBd,Stone,420.0,Ex,PConc,Ex,TA,Gd,GLQ,1338.0,Unf,0.0,384.0,1722.0,GasA,Ex,Y,SBrkr,1728,568,0,2296,1.0,0.0,2,1,3,1,Ex,10,Typ,1,BuiltIn,2008.0,RFn,3.0,842.0,Y,382,274,0,0,0,0,0,6,2009,451950,1,4018.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
530,900,908275040,90,RL,10926,Pave,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Story,5,5,1959,1959,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1678.0,1678.0,GasA,TA,Y,SBrkr,1678,0,0,1678,0.0,0.0,2,0,6,2,TA,10,Typ,0,0,2008.0,0,0.0,0.0,Y,0,0,0,0,0,0,0,8,2009,119900,1,3356.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
531,966,916455070,20,RL,6853,Pave,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,136.0,Gd,PConc,Ex,TA,No,GLQ,1005.0,Unf,0.0,262.0,1267.0,GasA,Ex,Y,SBrkr,1296,0,0,1296,1.0,0.0,2,0,2,1,Gd,6,Typ,0,Attchd,2001.0,Fin,2.0,471.0,Y,192,25,0,0,0,0,0,6,2009,220000,1,2563.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
532,1612,526352080,20,RL,10667,Pave,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,6,6,1971,1971,Gable,CompShg,MetalSd,MetalSd,BrkFace,302.0,TA,CBlock,TA,TA,No,BLQ,838.0,Unf,0.0,749.0,1587.0,GasA,TA,Y,SBrkr,1587,0,0,1587,0.0,0.0,2,0,3,1,TA,7,Typ,1,Attchd,1971.0,Unf,2.0,525.0,Y,0,44,0,0,0,0,0,3,2007,167300,1,3174.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
533,904,909101100,50,RL,8212,Pave,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1.5Fin,5,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,TA,No,Rec,626.0,Unf,0.0,94.0,720.0,GasA,Ex,Y,SBrkr,854,444,0,1298,0.0,0.0,1,0,3,1,TA,6,Typ,2,Detchd,1940.0,Unf,1.0,256.0,Y,84,0,0,0,0,0,0,9,2009,122000,1,2018.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
534,2487,532351090,90,RM,9100,Pave,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,TA,CBlock,TA,TA,No,Rec,1332.0,Unf,0.0,396.0,1728.0,GasA,TA,Y,SBrkr,1728,0,0,1728,1.0,0.0,2,0,6,2,TA,10,Typ,0,Detchd,1963.0,Unf,2.0,504.0,Y,0,0,0,0,0,0,0,11,2006,125000,1,3456.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
535,1304,902205090,20,RM,6000,Pave,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Story,5,6,1957,1957,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,CBlock,TA,TA,No,Rec,308.0,Unf,0.0,620.0,928.0,GasA,Gd,Y,FuseA,928,0,0,928,0.0,0.0,1,0,3,1,TA,5,Typ,0,Attchd,1957.0,Fin,1.0,288.0,Y,0,0,0,0,0,0,0,6,2008,112500,1,1856.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
536,2112,906394020,60,RL,9316,Pave,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,879.0,879.0,GasA,Ex,Y,SBrkr,879,916,0,1795,0.0,0.0,2,1,3,1,Gd,7,Typ,0,Attchd,2005.0,RFn,2.0,578.0,Y,164,111,0,0,0,0,0,10,2007,191000,1,2674.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
537,1244,535180100,20,RL,9464,Pave,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Story,6,7,1958,1958,Hip,CompShg,MetalSd,MetalSd,BrkFace,135.0,TA,CBlock,TA,TA,No,BLQ,570.0,Unf,0.0,510.0,1080.0,GasA,Gd,Y,SBrkr,1080,0,0,1080,0.0,0.0,1,0,3,1,TA,5,Typ,0,Attchd,1958.0,Unf,1.0,288.0,Y,0,0,0,0,130,0,0,6,2008,136000,1,2160.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
538,843,907175100,60,RL,10400,Pave,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,866.0,866.0,GasA,Ex,Y,SBrkr,866,913,0,1779,0.0,0.0,2,1,3,1,Gd,6,Typ,0,Attchd,1998.0,RFn,2.0,546.0,Y,198,36,0,0,0,0,0,3,2009,197900,1,2645.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
539,2689,903430090,50,RM,5310,Pave,Lvl,AllPub,Corner,Gtl,OldTown,Feedr,Norm,1.5Fin,6,8,1910,2003,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,CBlock,TA,Fa,No,Unf,0.0,Unf,0.0,485.0,485.0,GasA,Gd,Y,SBrkr,1001,634,0,1635,0.0,0.0,1,0,2,1,Gd,5,Typ,0,Attchd,1950.0,Unf,1.0,255.0,Y,394,0,0,0,0,0,0,6,2006,117000,1,2120.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
540,2753,906380170,20,RL,7406,Pave,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,Gd,PConc,Gd,TA,Av,GLQ,684.0,Unf,0.0,515.0,1199.0,GasA,Ex,Y,SBrkr,1220,0,0,1220,1.0,0.0,2,0,2,1,Gd,6,Typ,0,Attchd,2006.0,RFn,2.0,632.0,Y,105,54,0,0,0,0,0,7,2006,194000,1,2419.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
541,1169,533215030,120,FV,4538,Pave,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Story,9,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,179.0,Gd,PConc,Ex,TA,Av,GLQ,1004.0,Unf,0.0,306.0,1310.0,GasA,Ex,Y,SBrkr,1310,0,0,1310,1.0,0.0,1,1,1,1,Gd,5,Typ,1,Attchd,2001.0,RFn,2.0,545.0,Y,277,45,0,0,0,0,0,7,2008,285000,1,2620.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
542,1376,904351280,190,RL,10106,Pave,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1.5Fin,5,7,1940,1999,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,TA,TA,No,ALQ,351.0,Rec,181.0,112.0,644.0,GasA,Gd,Y,SBrkr,808,547,0,1355,1.0,0.0,2,0,4,2,TA,6,Typ,0,0,2001.0,0,0.0,0.0,Y,140,0,0,0,0,0,0,9,2008,127500,1,1999.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
543,2503,533128030,60,RL,13346,Pave,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,2Story,7,5,1992,2000,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,PConc,Gd,TA,No,GLQ,728.0,Unf,0.0,367.0,1095.0,GasA,Ex,Y,SBrkr,1166,1129,0,2295,1.0,0.0,2,1,4,1,Gd,9,Typ,1,Attchd,1992.0,RFn,2.0,590.0,Y,0,40,0,0,0,0,0,7,2006,268000,1,3390.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
